Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
075130,KR7075130005,플랜티넷,KOSDAQ,벤처기업부,1970,2,-8,-0.4,1966,1998,1924,36530,71016281,32745970400,16622320,KSQ
003535,KR7003531001,한화투자증권우,KOSPI,,6820,1,40,0.59,6970,7080,6620,21704,147157795,32736000000,4800000,STK
002870,KR7002870004,신풍,KOSPI,,935,2,-26,-2.71,936,977,920,124398,116364335,32686384500,34958700,STK
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,3795,2,-70,-1.81,3865,3910,3755,43079,163999315,32677177665,8610587,KSQ
383930,KR7383930005,디티앤씨알오,KOSDAQ,중견기업부,2555,2,-145,-5.37,2625,2675,2430,153167,393280137,32663447040,12784128,KSQ
112190,KR7112190004,KC산업,KONEX,일반기업부,1199,1,19,1.61,1053,1200,1053,477,506617,32618661911,27204889,KNX
122830,KR7122830003,원포유,KONEX,일반기업부,990,1,42,4.43,999,999,901,5292,5223079,32424465150,32751985,KNX
088790,KR7088790001,진도,KOSPI,,2600,1,45,1.76,2535,2695,2490,33031,85253752,32364134400,12447744,STK
019570,KR7019570001,플루토스,KOSDAQ,중견기업부,343,2,-17,-4.72,360,366,340,454691,158634737,32327764406,94250042,KSQ
106240,KR7106240005,파인테크닉스,KOSDAQ,벤처기업부,1352,2,-131,-8.83,1457,1483,1320,231041,323882512,32282163680,23877340,KSQ
027740,KR7027740000,마니커,KOSPI,,1010,2,-9,-0.88,1030,1044,1010,80857,82194614,32073170140,31755614,STK
114630,KR7114630007,폴라리스우노,KOSDAQ,우량기업부,1860,2,-12,-0.64,1867,1867,1839,14751,27297492,32057561280,17235248,KSQ
080520,KR7080520000,오디텍,KOSDAQ,벤처기업부,2830,2,-115,-3.9,2945,3090,2800,36005,102704910,32042440110,11322417,KSQ
032860,KR7032860009,더라미,KOSDAQ,중견기업부,793,1,68,9.38,719,937,719,457884,371201365,32033919359,40395863,KSQ
075970,KR7075970004,동국알앤에스,KOSDAQ,중견기업부,1737,2,-35,-1.98,1772,1785,1714,23638,40925819,31960800000,18400000,KSQ
159910,KR7159910009,에코글로우,KOSDAQ,중견기업부,3040,3,0,0.0,3130,3315,2910,15002,44853659,31819974880,10467097,KSQ
200350,KR7200350007,아티스트스튜디오,KOSDAQ,기술성장기업부,3180,2,-250,-7.29,3430,3430,3125,130085,416974345,31787359500,9996025,KSQ
464580,KR7464580000,닷밀,KOSDAQ,기술성장기업부,1723,1,4,0.23,1719,1724,1659,24403,41304602,31713691347,18406089,KSQ
300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,640,1,41,6.84,601,640,574,371508,228129463,31682570240,49504016,KSQ
195990,KR7195990007,에이비프로바이오,KOSDAQ,관리종목(소속부없음),972,2,-7,-0.72,985,986,969,62246,60635188,31663627056,32575748,KSQ
359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,550,0,0,0.0,0,0,0,0,0,31608894350,57470717,KSQ
007720,KR7007720006,소노스퀘어,KOSDAQ,중견기업부,312,1,8,2.63,304,334,300,680601,216057271,31449740400,100800450,KSQ
356890,KR7356890004,싸이버원,KOSDAQ,벤처기업부,2630,2,-215,-7.56,2790,2930,2520,105308,278377110,31438559750,11953825,KSQ
054780,KR7054780002,키이스트,KOSDAQ,중견기업부,1599,2,-15,-0.93,1614,1615,1510,48720,76195286,31432811007,19657793,KSQ
099390,KR7099390007,브레인즈컴퍼니,KOSDAQ,벤처기업부,3825,1,25,0.66,3820,4175,3755,36430,144522160,31396682475,8208283,KSQ
004870,KR7004870002,티웨이홀딩스,KOSPI,,277,2,-40,-12.62,320,411,274,21597094,7790508345,31346287838,113163494,STK
296640,KR7296640006,이노에이엑스,KOSDAQ,벤처기업부,6040,2,-110,-1.79,6160,6160,5840,20694,123717560,31276642080,5178252,KSQ
239610,KR7239610009,에이치엘사이언스,KOSDAQ,벤처기업부,5800,2,-200,-3.33,6000,6000,5700,1699,9933790,31274267000,5392115,KSQ
027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,2245,1,15,0.67,2295,2540,2040,788602,1782031392,31245391405,13917769,KSQ
073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2740,2,-160,-5.52,2880,2880,2705,58309,159866610,31236000000,11400000,KSQ
258830,KR7258830009,세종메디칼,KOSDAQ,관리종목(소속부없음),412,0,0,0.0,0,0,0,0,0,31223976612,75786351,KSQ
238490,KR7238490007,힘스,KOSDAQ,벤처기업부,2760,1,85,3.18,2675,2760,2530,10502,27415855,31221771360,11312236,KSQ
058110,KR7058110008,멕아이씨에스,KOSDAQ,기술성장기업부,1945,2,-18,-0.92,1963,2040,1850,111318,212329864,31218280850,16050530,KSQ
254120,KR7254120009,자비스,KOSDAQ,기술성장기업부,1015,2,-15,-1.46,1030,1042,1004,150119,152658378,31215584050,30754270,KSQ
270870,KR7270870009,뉴트리,KOSDAQ,중견기업부,3390,2,-110,-3.14,3555,3555,3285,21990,74113979,31188759360,9200224,KSQ
012160,KR7012160008,영흥,KOSPI,,399,1,5,1.27,390,400,370,81498,31846574,31163303283,78103517,STK
008250,KR7008250003,이건산업,KOSPI,,2840,3,0,0.0,2870,2870,2790,16372,46126515,31105483400,10952635,STK
187220,KR7187220009,디티앤씨,KOSDAQ,중견기업부,2685,2,-5,-0.19,2690,2760,2465,42334,110944230,30944445105,11524933,KSQ
318020,KR7318020005,포인트모바일,KOSDAQ,벤처기업부,2500,2,-15,-0.6,2590,2590,2395,11437,28449955,30753180000,12301272,KSQ
038950,KR7038950002,파인디지털,KOSDAQ,중견기업부,3010,1,10,0.33,2980,3135,2860,73573,220636437,30734402650,10210765,KSQ
071950,KR7071950000,코아스,KOSPI,,2460,2,-100,-3.91,2560,2650,2300,311631,773823329,30649619700,12459195,STK
33637K,KR733637K010,솔루스첨단소재1우,KOSPI,,1811,2,-2,-0.11,1839,1839,1760,8769,15734454,30621775226,16908766,STK
025750,KR7025750001,한솔홈데코,KOSPI,,1898,2,-37,-1.91,1945,1945,1880,33943,64391725,30582529042,16113029,STK
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3140,3,0,0.0,3060,3230,3005,60263,186175960,30554052600,9730590,KSQ
162120,KR7162120000,루켄테크놀러지스,KONEX,일반기업부,2735,2,-20,-0.73,2795,2795,2645,2749,7426400,30513306470,11156602,KNX
045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,2890,2,-90,-3.02,2980,2980,2870,27799,80608245,30480864680,10547012,KSQ
223310,KR7223310004,사토시홀딩스,KOSDAQ,중견기업부,5850,1,230,4.09,5620,6300,5550,106170,617111795,30447155700,5204642,KSQ
337840,KR7337840003,유엑스엔,KONEX,일반기업부,6400,1,200,3.23,5800,6600,5800,2403,14887150,30384230400,4747536,KNX
001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1248,2,-12,-0.95,1272,1398,1200,181871,232340748,30298369920,24277540,KSQ
195500,KR7195500004,마니커에프앤지,KOSDAQ,중견기업부,1895,2,-59,-3.02,1906,1944,1878,71590,136029970,30278310000,15978000,KSQ
243870,KR7243870003,아이티센코어,KONEX,일반기업부,10450,2,-280,-2.61,10650,10680,10010,100,1061580,30227993950,2892631,KNX
246250,KR7246250005,에스엘에스바이오,KOSDAQ,관리종목(소속부없음),1969,0,0,0.0,0,0,0,0,0,30220617614,15348206,KSQ
001070,KR7001070002,대한방직,KOSPI,,5700,2,-130,-2.23,5830,5830,5660,10444,59714980,30210000000,5300000,STK
033200,KR7033200007,모아텍,KOSDAQ,투자주의환기종목(소속부없음),3280,1,135,4.29,3170,3335,3130,11642,37278935,30190855120,9204529,KSQ
406820,KR7406820001,뷰티스킨,KOSDAQ,벤처기업부,2135,2,-135,-5.95,2275,2320,2090,240043,518303725,30180695195,14136157,KSQ
276730,KR7276730009,한울앤제주,KOSDAQ,투자주의환기종목(소속부없음),13200,2,-470,-3.44,13670,13670,12520,13765,178859800,30158158800,2284709,KSQ
012620,KR7012620001,원일특강,KOSDAQ,우량기업부,6820,2,-100,-1.45,6990,6990,6770,4389,29879550,30008000000,4400000,KSQ
038870,KR7038870002,에코심플렉스,KOSDAQ,중견기업부,2140,2,-5,-0.23,2145,2280,2100,46049,98370005,29991990860,14014949,KSQ
398120,KR7398120006,에스지헬스케어,KOSDAQ,벤처기업부,2535,1,145,6.07,2410,2645,2350,64255,157776912,29959925385,11818511,KSQ
038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,1975,2,-16,-0.8,1990,1990,1955,23327,45814089,29913138675,15145893,KSQ
241840,KR7241840008,에이스토리,KOSDAQ,중견기업부,3130,2,-15,-0.48,3190,3190,3010,15612,48008007,29860181220,9539994,KSQ
000040,KR7000040006,KR모터스,KOSPI,,345,1,13,3.92,331,364,302,466203,154221418,29799438480,86375184,STK
043200,KR7043200005,파루,KOSDAQ,벤처기업부,712,2,-16,-2.2,702,790,702,279883,205568924,29764672280,41804315,KSQ
130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,2045,2,-65,-3.08,2090,2130,2000,41268,84604450,29744631340,14545052,KSQ
023150,KR7023150006,MH에탄올,KOSPI,,4030,1,125,3.2,4015,4095,3870,30675,122181400,29735459780,7378526,STK
037370,KR7037370004,EG,KOSDAQ,벤처기업부,3445,2,-195,-5.36,3650,3650,3305,25462,87684349,29713028540,8624972,KSQ
290520,KR7290520006,신도기연,KOSDAQ,벤처기업부,1865,2,-88,-4.51,1953,2065,1862,54599,104006898,29708260130,15929362,KSQ
257370,KR7257370007,피엔티엠에스,KOSDAQ,벤처기업부,2370,1,10,0.42,2450,2450,2200,36321,81289070,29636520570,12504861,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,1070,2,-14,-1.29,1084,1100,1050,34273,36568589,29632661320,27694076,KSQ
016670,KR7016670002,디모아,KOSDAQ,중견기업부,2905,2,-115,-3.81,3020,3025,2890,7712,22756262,29614249770,10194234,KSQ
347770,KR7347770000,핌스,KOSDAQ,중견기업부,1290,2,-107,-7.66,1370,1370,1258,83812,108422308,29485584180,22857042,KSQ
351870,KR7351870001,차이커뮤니케이션,KOSDAQ,중견기업부,2635,2,-90,-3.3,2725,2850,2590,4076,10768085,29408291670,11160642,KSQ
263920,KR7263920001,휴엠앤씨,KOSDAQ,중견기업부,2995,2,-20,-0.66,3010,3010,2865,5342,15903135,29378032870,9809026,KSQ
078590,KR7078590007,휴림에이텍,KOSDAQ,중견기업부,2940,2,-25,-0.84,2915,3150,2755,180895,522441466,29375947860,9991819,KSQ
090370,KR7090370008,메타랩스,KOSPI,,1179,1,5,0.43,1174,1245,1152,28970,34268455,29362628331,24904689,STK
039740,KR7039740006,한국정보공학,KOSDAQ,벤처기업부,3650,2,-285,-7.24,3865,3875,3520,66419,248339900,29267149050,8018397,KSQ
462310,KR7462310004,뉴키즈온,KOSDAQ,중견기업부,3575,2,-70,-1.92,3645,3740,3410,23514,85583372,29261807575,8185121,KSQ
225220,KR7225220003,제놀루션,KOSDAQ,벤처기업부,1522,1,29,1.94,1549,1549,1491,37888,56897088,29207211962,19190021,KSQ
131220,KR7131220006,대한과학,KOSDAQ,벤처기업부,3915,2,-20,-0.51,3935,3950,3850,16484,64243917,29184328350,7454490,KSQ
006570,KR7006570006,대림통상,KOSPI,,1903,1,2,0.11,1907,1909,1848,26569,50067117,28973175000,15225000,STK
024070,KR7024070005,WISCOM,KOSPI,,1885,1,48,2.61,1842,1892,1836,20691,38525692,28890335630,15326438,STK
021880,KR7021880000,메이슨캐피탈,KOSDAQ,중견기업부,136,0,0,0.0,0,0,0,0,0,28857079488,212184408,KSQ
290270,KR7290270008,휴네시온,KOSDAQ,벤처기업부,3000,2,-70,-2.28,3045,3055,2930,54341,161560785,28823016000,9607672,KSQ
169330,KR7169330008,엠브레인,KOSDAQ,중견기업부,1573,2,-6,-0.38,1615,1615,1526,5120,7927482,28812512014,18316918,KSQ
039290,KR7039290002,인포뱅크,KOSDAQ,중견기업부,3310,1,140,4.42,3170,3490,3140,22722,74779329,28777067180,8693978,KSQ
015260,KR7015260003,에이엔피,KOSPI,,610,1,75,14.02,540,645,524,2020976,1201005307,28741305340,47116894,STK
462980,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,1575,1,154,10.84,1436,1690,1401,723900,1134613679,28719238275,18234437,KSQ
038880,KR7038880001,아이에이,KOSDAQ,투자주의환기종목(소속부없음),764,2,-31,-3.9,795,795,750,75411,58227670,28705097388,37572117,KSQ
462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,3260,2,-85,-2.54,3320,3340,3125,23099,73952980,28697665900,8802965,KSQ
131090,KR7131090003,시큐브,KOSDAQ,벤처기업부,3745,1,100,2.74,3750,3800,3645,44852,167459110,28680037645,7658221,KSQ
065950,KR7065950008,웰크론,KOSDAQ,중견기업부,1013,2,-7,-0.69,1019,1040,998,54285,55239693,28598308926,28231302,KSQ
002025,KR7002021004,코오롱우,KOSPI,,24600,2,-1200,-4.65,25900,25900,24350,2306,56965400,28546750200,1160437,STK
009810,KR7009810003,플레이그램,KOSPI,,1878,2,-27,-1.42,1889,1944,1810,23342,42697451,28524472500,15188750,STK
115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,6610,2,-180,-2.65,6790,6790,6350,17779,116578270,28503258620,4312142,KSQ
148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,2800,1,445,18.9,2380,2915,2250,334443,914930493,28490596400,10175213,KSQ
142760,KR7142760008,모아라이프플러스,KOSDAQ,기술성장기업부,675,2,-1,-0.15,611,678,611,68873,44768377,28462711500,42166980,KSQ
014130,KR7014130009,한익스프레스,KOSPI,,2365,2,-10,-0.42,2390,2390,2250,70312,160693434,28380000000,12000000,STK
019175,KR7019171008,신풍제약우,KOSPI,,14250,2,-100,-0.7,14350,14370,14020,4486,63742090,28375027500,1991230,STK
438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,2535,2,-10,-0.39,2545,2560,2395,17854,43397020,28252296150,11144890,KSQ
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,9440,2,-420,-4.26,10100,10100,9130,15558,146298405,28190672000,2986300,STK
318000,KR7318000007,KBG,KOSDAQ,벤처기업부,3220,2,-150,-4.45,3340,3395,3220,15949,52833990,28143518060,8740223,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,중견기업부,2910,1,5,0.17,2910,2915,2780,49136,138950866,28081500000,9650000,KSQ
002690,KR7002690006,동일제강,KOSPI,,1383,2,-26,-1.85,1397,1429,1374,25938,36130504,28075397880,20300360,STK
065370,KR7065370009,위세아이텍,KOSDAQ,벤처기업부,3800,2,-210,-5.24,4010,4095,3660,25890,98506515,28059025200,7383954,KSQ
354390,KR7354390007,바스칸바이오제약,KONEX,일반기업부,3995,1,245,6.53,3700,3995,3700,627,2330900,28037896765,7018247,KNX
403360,KR7403360001,라피치,KONEX,일반기업부,7800,1,400,5.41,7600,8510,7300,2237,16780850,27969372600,3585817,KNX
080530,KR7080530009,코디,KOSDAQ,중견기업부,2500,2,-150,-5.66,2605,2665,2497,27672,70210771,27755437500,11102175,KSQ
003680,KR7003680006,한성기업,KOSPI,,4465,2,-150,-3.25,4585,4680,4465,10960,49510547,27725484475,6209515,STK
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1605,2,-81,-4.8,1699,1713,1595,23885,38773092,27717022665,17269173,KSQ
017000,KR7017000001,신원종합개발,KOSDAQ,우량기업부,2375,2,-55,-2.26,2415,2435,2375,53370,127752462,27711564125,11668027,KSQ
010400,KR7010400000,우진아이엔에스,KOSPI,,3625,1,55,1.54,3780,3780,3525,9544,34387370,27629750000,7622000,STK
440320,KR7440320000,오픈놀,KOSDAQ,기술성장기업부,2810,2,-185,-6.18,2880,2950,2775,78854,223194030,27622300000,9830000,KSQ
342870,KR7342870003,오아,KOSDAQ,중견기업부,5060,2,-210,-3.98,5420,5420,5050,4626,23824290,27577996820,5450197,KSQ
013810,KR7013810007,스페코,KOSDAQ,중견기업부,1879,2,-26,-1.36,1786,1903,1786,46566,86557212,27537628130,14655470,KSQ
079170,KR7079170007,한창산업,KOSDAQ,우량기업부,5290,2,-60,-1.12,5460,5460,5120,19015,99797035,27508000000,5200000,KSQ
056730,KR7056730005,CNT85,KOSDAQ,중견기업부,1855,2,-42,-2.21,1850,1883,1847,741,1373321,27495249635,14822237,KSQ
008470,KR7008470007,부스타,KOSDAQ,벤처기업부,3255,2,-20,-0.61,3280,3355,3250,17443,57210900,27357624000,8404800,KSQ
233990,KR7233990001,질경이,KONEX,일반기업부,1693,1,4,0.24,1688,1890,1445,763,1108696,27305608062,16128534,KNX
121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,2050,2,-15,-0.73,2065,2195,1982,27607,56155839,27247464300,13291446,KSQ
006345,KR7006341002,대원전선우,KOSPI,,10390,2,-370,-3.44,10910,11500,9750,184814,1904073905,27234268000,2621200,STK
464680,KR7464680008,KB제27호스팩,KOSDAQ,관리종목(소속부없음),2110,3,0,0.0,2110,2110,2105,494130,1041117740,27229550000,12905000,KSQ
043220,KR7043220003,티에스넥스젠,KOSDAQ,관리종목(소속부없음),1710,0,0,0.0,0,0,0,0,0,27227331360,15922416,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,중견기업부,835,1,9,1.09,826,847,824,33067,27509070,27203750570,32579342,KSQ
317120,KR7317120004,라닉스,KOSDAQ,기술성장기업부,1782,2,-90,-4.81,1872,1896,1765,128876,232303313,27193320000,15260000,KSQ
018680,KR7018680009,서울제약,KOSDAQ,벤처기업부,2330,3,0,0.0,2415,2445,2270,6255,14431745,27166213270,11659319,KSQ
140430,KR7140430000,카티스,KOSDAQ,중견기업부,2540,2,-55,-2.12,2575,2960,2475,187483,506418290,27151347780,10689507,KSQ
317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,930,2,-55,-5.58,985,985,909,74012,69447201,27134341230,29176711,KSQ
405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,2105,3,0,0.0,2125,2130,2055,12040,25121645,27108349980,12878076,KSQ
033250,KR7033250002,체시스,KOSPI,,4235,1,75,1.8,4200,4235,4090,72158,298190035,27104000000,6400000,STK
013720,KR7013720008,THE CUBE&,KOSDAQ,중견기업부,443,2,-7,-1.56,450,450,420,254438,109965248,26946867349,60828143,KSQ
311060,KR7311060008,엘에이티,KONEX,일반기업부,3410,2,-25,-0.73,3200,3500,3010,837,2740710,26843976940,7872134,KNX
318010,KR7318010006,팜스빌,KOSDAQ,벤처기업부,3385,1,50,1.5,3300,3385,3260,7823,26006375,26840809130,7929338,KSQ
131100,KR7131100000,티엔엔터테인먼트,KOSDAQ,중견기업부,830,2,-67,-7.47,897,897,814,101737,84456016,26764780920,32246724,KSQ
397810,KR7397810003,애드포러스,KOSDAQ,벤처기업부,5180,1,10,0.19,5070,5180,4840,6084,30571825,26732788600,5160770,KSQ
001810,KR7001810001,무림SP,KOSDAQ,중견기업부,1205,1,4,0.33,1201,1225,1177,35094,42046159,26675687500,22137500,KSQ
063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,2860,1,30,1.06,2810,2905,2760,54912,154846711,26669871800,9325130,KSQ
073570,KR7073570004,리튬포어스,KOSDAQ,관리종목(소속부없음),2215,2,-75,-3.28,2290,2450,2140,118150,270800656,26662681520,12037328,KSQ
354200,KR7354200008,엔젠바이오,KOSDAQ,기술성장기업부,992,2,-15,-1.49,998,1023,986,72995,72806930,26595272000,26809750,KSQ
191600,KR7191600006,블루탑,KONEX,일반기업부,9300,4,1210,14.96,9300,9300,9300,1,9300,26588030400,2858928,KNX
403810,KR7403810005,아이엘로보틱스,KONEX,일반기업부,2675,1,100,3.88,2850,2850,2570,909,2378505,26582400550,9937346,KNX
032750,KR7032750002,삼진,KOSDAQ,우량기업부,2940,1,85,2.98,2835,2950,2825,11036,31878775,26551498680,9031122,KSQ
005110,KR7005110002,한창,KOSPI,,1254,0,0,0.0,0,0,0,0,0,26467434378,21106407,STK
274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,2910,2,-25,-0.85,2915,2915,2740,11919,33727620,26441694630,9086493,KSQ
030720,KR7030720007,동원수산,KOSPI,,5680,2,-10,-0.18,5690,5810,5600,19322,109690970,26433612400,4653805,STK
045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,819,2,-21,-2.5,840,859,790,125148,103311004,26379410148,32209292,KSQ
068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,2210,2,-45,-2.0,2245,2365,2190,40997,93425415,26359854560,11927536,KSQ
024890,KR7024890006,대원화성,KOSPI,,3195,1,145,4.75,3035,3460,2975,37074,117332471,26358206850,8249830,STK
006740,KR7006740005,블루산업개발,KOSPI,,5550,1,210,3.93,5340,5550,5210,11688,62152615,26351205750,4747965,STK
353590,KR7353590003,오토앤,KOSDAQ,중견기업부,2045,2,-60,-2.85,2105,2115,2005,13263,27050573,26330540650,12875570,KSQ
900110,HK0000057197,딥커머스,KOSDAQ,외국기업(소속부없음),713,0,0,0.0,0,0,0,0,0,26291693185,36874745,KSQ
006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,753,1,31,4.29,725,758,700,530757,391636628,26276117979,34895243,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1270,2,-39,-2.98,1309,1385,1266,469385,615356933,26272834170,20687271,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,1884,1,9,0.48,1875,1980,1860,10902,20868349,26271123372,13944333,KSQ
143210,KR7143210003,핸즈코퍼레이션,KOSPI,,1199,0,0,0.0,0,0,0,0,0,26229020653,21875747,STK
455180,KR7455180000,케이지에이,KOSDAQ,벤처기업부,1879,1,218,13.12,1662,2000,1662,276150,508882597,26227675764,13958316,KSQ
237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,4035,3,0,0.0,4140,4140,3955,17405,69794915,26213781000,6496600,KSQ
053290,KR7053290003,NE능률,KOSDAQ,중견기업부,1578,2,-13,-0.82,1591,1668,1528,24292,38024002,26078512446,16526307,KSQ
101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,656,2,-49,-6.95,705,705,655,243770,164531380,26005117888,39641948,KSQ
007770,KR7007770001,한일화학,KOSDAQ,중견기업부,7400,1,50,0.68,7860,7860,7290,2074,15444660,25974000000,3510000,KSQ
252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,624,3,0,0.0,614,626,608,45413,27990944,25887507360,41486390,KSQ
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2210,2,-95,-4.12,2305,2335,2190,39593,88232385,25865223410,11703721,KSQ
227420,KR7227420007,도부,KONEX,일반기업부,679,5,-119,-14.91,908,908,679,122,83296,25832222290,38044510,KNX
016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,1351,1,16,1.2,1378,1378,1248,18825,24455870,25805307794,19100894,KSQ
032080,KR7032080004,아즈텍WB,KOSDAQ,중견기업부,1200,2,-26,-2.12,1216,1233,1179,14879,17713216,25789234800,21491029,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,360,0,0,0.0,0,0,0,0,0,25748471880,71523533,KSQ
002355,KR7002351005,넥센타이어1우B,KOSPI,,3950,1,5,0.13,3960,3985,3890,14074,55031345,25675000000,6500000,STK
004270,KR7004270005,남성,KOSPI,,7070,3,0,0.0,7050,7070,6900,2584,18031040,25601997120,3621216,STK
069140,KR7069140002,누리플랜,KOSDAQ,벤처기업부,1695,2,-58,-3.31,1783,1785,1620,118917,200248260,25587387780,15095804,KSQ
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,3020,2,-165,-5.18,3025,3185,3000,9451,28389960,25332385140,8388207,KSQ
059180,KR7059180000,엔더블유시,KONEX,일반기업부,4765,2,-10,-0.21,4765,4765,4765,250,1191250,25321638850,5314090,KNX
012170,KR7012170007,아센디오,KOSPI,,1250,1,82,7.02,1139,1365,1070,482337,589391992,25312742500,20250194,STK
002820,KR7002820009,SUN&L,KOSPI,,2000,2,-35,-1.72,2035,2035,1933,43206,86383847,25215978000,12607989,STK
036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,6630,1,80,1.22,6540,6630,6390,6804,43735020,25194000000,3800000,KSQ
051380,KR7051380004,피씨디렉트,KOSDAQ,중견기업부,1637,3,0,0.0,1639,1669,1601,24931,40507854,25111697864,15340072,KSQ
118000,KR7118000009,메타케어,KOSPI,,1460,1,77,5.57,1383,1513,1273,80759,114671747,25079494560,17177736,STK
304840,KR7304840002,피플바이오,KOSDAQ,벤처기업부,1031,2,-36,-3.37,1125,1125,1020,57548,60391159,25074600460,24320660,KSQ
058450,KR7058450008,한주에이알티,KOSDAQ,투자주의환기종목(소속부없음),5000,1,275,5.82,4755,5000,4270,17289,75763135,25066860000,5013372,KSQ
005360,KR7005360003,모나미,KOSPI,,1322,2,-28,-2.07,1350,1356,1301,31175,41463896,24982239854,18897307,STK
131180,KR7131180002,딜리,KOSDAQ,벤처기업부,4255,1,10,0.24,4215,4315,4125,3826,15943866,24976850000,5870000,KSQ
348030,KR7348030008,모비릭스,KOSDAQ,중견기업부,2595,1,340,15.08,2260,2715,2260,814017,2048133285,24921861000,9603800,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,33050,1,700,2.16,32900,34000,32400,3199,106081600,24849600950,751879,STK
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,2445,2,-130,-5.05,2580,2580,2350,72533,175765882,24582929760,10054368,KSQ
006200,KR7006200000,한국전자홀딩스,KOSPI,,2620,2,-30,-1.13,2650,2840,2520,146018,385945035,24524842740,9360627,STK
258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,4900,2,-200,-3.92,5100,5370,4850,70100,353655705,24491454400,4998256,KSQ
377330,KR7377330006,이지트로닉스,KOSDAQ,기술성장기업부,2995,1,90,3.1,2820,3080,2820,13653,39678741,24379162230,8139954,KSQ
290560,KR7290560002,파라택시스이더리움,KOSDAQ,벤처기업부,1089,2,-31,-2.77,1120,1128,1067,26326,28615166,24353012970,22362730,KSQ
457600,KR7457600005,벡트,KOSDAQ,벤처기업부,1774,1,163,10.12,1611,1843,1611,164862,289007451,24317105000,13707500,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,3300,1,20,0.61,3280,3365,3160,11388,36912150,24219686700,7339299,KSQ
026910,KR7026910000,광진실업,KOSDAQ,관리종목(소속부없음),3775,1,50,1.34,3725,3880,3455,99964,373099955,24180403875,6405405,KSQ
115480,KR7115480006,씨유메디칼,KOSDAQ,중견기업부,1988,1,68,3.54,1920,2050,1823,49743,96214015,24104323068,12124911,KSQ
446070,KR7446070005,유니드비티플러스,KOSPI,,2270,2,-60,-2.58,2315,2345,2160,57824,131760515,24087458050,10611215,STK
239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,892,2,-58,-6.11,950,951,856,32653,29199985,24065833528,26979634,KSQ
003495,KR7003491008,대한항공우,KOSPI,,21600,2,-250,-1.14,21850,22500,21600,4426,96319200,23993150400,1110794,STK
306040,KR7306040007,에스제이그룹,KOSDAQ,중견기업부,2430,2,-160,-6.18,2555,2590,2410,314697,777457052,23973962040,9865828,KSQ
052300,KR7052300001,오션인더블유,KOSDAQ,중견기업부,1472,2,-50,-3.29,1522,1600,1430,71578,107501352,23911356416,16244128,KSQ
093380,KR7093380004,풍강,KOSDAQ,중견기업부,2420,2,-15,-0.62,2495,2495,2375,7051,16979340,23907937460,9879313,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1423,1,38,2.74,1426,1552,1370,48195,70243214,23835923079,16750473,KSQ
